id,sourcePath,examTypes,questionType,difficulty,kpGroup,archetypeId,taskFlavor,qualityScore,reasons,recommendedAction
papers/2026/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json#1,papers/2026/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json#2,papers/2026/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json#3,papers/2026/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a02-b0248-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0051-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0051-csp-s-medium-v01__question-bundle__single-choice__alg__n5__v01.json#0,papers/2026/2026-05-02-bulk5355-a03-b0051-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0051-csp-s-medium-v01__question-bundle__single-choice__alg__n5__v01.json,CSP-S,single_choice,medium,ALG,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0063-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0063-csp-s-medium-v01__question-bundle__single-choice__alg__n5__v01.json#3,papers/2026/2026-05-02-bulk5355-a03-b0063-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0063-csp-s-medium-v01__question-bundle__single-choice__alg__n5__v01.json,CSP-S,single_choice,medium,ALG,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0075-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0075-gesp-1-medium-v01__question-bundle__single-choice__bas__n3__v01.json#0,papers/2026/2026-05-02-bulk5355-a03-b0075-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0075-gesp-1-medium-v01__question-bundle__single-choice__bas__n3__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01__question-bundle__single-choice__bas__n4__v01.json#0,papers/2026/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01__question-bundle__single-choice__bas__n4__v01.json#1,papers/2026/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01__question-bundle__single-choice__bas__n4__v01.json#2,papers/2026/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0093-gesp-1-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0099-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0099-gesp-1-medium-v01__question-bundle__single-choice__bas__n4__v01.json#1,papers/2026/2026-05-02-bulk5355-a03-b0099-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0099-gesp-1-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0099-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0099-gesp-1-medium-v01__question-bundle__single-choice__bas__n4__v01.json#2,papers/2026/2026-05-02-bulk5355-a03-b0099-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0099-gesp-1-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0117-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0117-csp-s-medium-v01__question-bundle__single-choice__ds__n5__v01.json#4,papers/2026/2026-05-02-bulk5355-a03-b0117-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0117-csp-s-medium-v01__question-bundle__single-choice__ds__n5__v01.json,CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0225-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0225-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json#2,papers/2026/2026-05-02-bulk5355-a03-b0225-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0225-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0225-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0225-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json#3,papers/2026/2026-05-02-bulk5355-a03-b0225-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0225-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0231-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0231-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json#0,papers/2026/2026-05-02-bulk5355-a03-b0231-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0231-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0231-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0231-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json#1,papers/2026/2026-05-02-bulk5355-a03-b0231-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0231-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0237-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0237-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json#1,papers/2026/2026-05-02-bulk5355-a03-b0237-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0237-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json#1,papers/2026/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json#3,papers/2026/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json#4,papers/2026/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0243-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0249-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0249-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json#0,papers/2026/2026-05-02-bulk5355-a03-b0249-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0249-gesp-2-medium-v01__question-bundle__single-choice__bas__n4__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0309-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0309-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#0,papers/2026/2026-05-02-bulk5355-a03-b0309-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0309-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0309-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0309-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-02-bulk5355-a03-b0309-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0309-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0315-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0315-csp-s-medium-v01__question-bundle__single-choice__cpp__n3__v01.json#0,papers/2026/2026-05-02-bulk5355-a03-b0315-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0315-csp-s-medium-v01__question-bundle__single-choice__cpp__n3__v01.json,CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0315-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0315-csp-s-medium-v01__question-bundle__single-choice__cpp__n3__v01.json#1,papers/2026/2026-05-02-bulk5355-a03-b0315-csp-s-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0315-csp-s-medium-v01__question-bundle__single-choice__cpp__n3__v01.json,CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0339-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0339-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json#4,papers/2026/2026-05-02-bulk5355-a03-b0339-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0339-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json,CSP-J,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json#0,papers/2026/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json,CSP-J,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json#3,papers/2026/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json,CSP-J,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json#4,papers/2026/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0351-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json,CSP-J,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0357-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0357-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#1,papers/2026/2026-05-02-bulk5355-a03-b0357-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0357-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0363-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0363-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-02-bulk5355-a03-b0363-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0363-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0435-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0435-csp-j-medium-v01__question-bundle__single-choice__alg__n5__v01.json#1,papers/2026/2026-05-02-bulk5355-a03-b0435-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0435-csp-j-medium-v01__question-bundle__single-choice__alg__n5__v01.json,CSP-J,single_choice,medium,ALG,inferred-complexity_bound_reasoning,complexity_bound_reasoning,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0435-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0435-csp-j-medium-v01__question-bundle__single-choice__alg__n5__v01.json#3,papers/2026/2026-05-02-bulk5355-a03-b0435-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0435-csp-j-medium-v01__question-bundle__single-choice__alg__n5__v01.json,CSP-J,single_choice,medium,ALG,inferred-final_scalar_value,final_scalar_value,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0447-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0447-csp-j-medium-v01__question-bundle__single-choice__alg__n4__v01.json#0,papers/2026/2026-05-02-bulk5355-a03-b0447-csp-j-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0447-csp-j-medium-v01__question-bundle__single-choice__alg__n4__v01.json,CSP-J,single_choice,medium,ALG,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a03-b0453-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0453-gesp-2-medium-v01__question-bundle__single-choice__cs__n5__v01.json#3,papers/2026/2026-05-02-bulk5355-a03-b0453-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a03-b0453-gesp-2-medium-v01__question-bundle__single-choice__cs__n5__v01.json,GESP-2,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a04-b0076-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0076-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json#2,papers/2026/2026-05-02-bulk5355-a04-b0076-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0076-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a04-b0076-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0076-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json#3,papers/2026/2026-05-02-bulk5355-a04-b0076-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0076-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json#1,papers/2026/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json#2,papers/2026/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json#3,papers/2026/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json#4,papers/2026/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0082-gesp-1-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-1,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
papers/2026/2026-05-02-bulk5355-a04-b0232-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0232-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json#3,papers/2026/2026-05-02-bulk5355-a04-b0232-gesp-2-medium-v01/question-bundles/2026-05-02-bulk5355-a04-b0232-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-2,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
